30,0.571222,0.538122,0.491043,0.542244
30,0.575605,0.542800,0.492972,0.545183
30,0.591555,0.548654,0.498822,0.548647
30,0.590327,0.557260,0.503172,0.555534
30,0.548148,0.502145,0.472317,0.514362
30,0.581386,0.548854,0.496592,0.549466
30,0.584276,0.552757,0.501051,0.551587
30,0.590046,0.553758,0.503077,0.553225
30,0.497585,0.567042,0.546831,0.573737
30,0.497955,0.568018,0.547579,0.574724
30,0.500090,0.567418,0.549388,0.574556
30,0.501969,0.568218,0.548110,0.575374
30,0.494952,0.566842,0.547579,0.574052
30,0.496590,0.568018,0.547892,0.576025
30,0.496333,0.568018,0.547266,0.575038
30,0.500347,0.567818,0.547362,0.575542
30,0.498709,0.568794,0.549700,0.575542
30,0.497328,0.568994,0.548327,0.576193
30,0.495578,0.568393,0.547797,0.575038
30,0.497585,0.568994,0.549496,0.575542
30,0.499336,0.568794,0.548110,0.576361
30,0.494695,0.569394,0.549170,0.576193
30,0.496590,0.568393,0.548218,0.576529
30,0.494454,0.568994,0.551291,0.575542
30,0.496076,0.568994,0.551400,0.576844
30,0.501600,0.568393,0.549279,0.575710
30,0.502724,0.568994,0.548436,0.576025
30,0.502354,0.570170,0.554799,0.577348
30,0.505614,0.568594,0.549170,0.576529
30,0.503109,0.569769,0.548748,0.576529
30,0.496461,0.568994,0.548857,0.575374
30,0.499223,0.568994,0.549061,0.575710
30,0.495321,0.569569,0.551726,0.576676
30,0.501600,0.569769,0.551726,0.575710
30,0.499336,0.569194,0.549496,0.576025
30,0.498340,0.569569,0.550027,0.575710
30,0.503478,0.569394,0.549592,0.575542
30,0.504618,0.570545,0.550339,0.577663
30,0.721160,0.598910,0.596555,0.509260
30,0.720461,0.599507,0.597928,0.509428
30,0.720604,0.599507,0.597928,0.509596
30,0.722415,0.598910,0.598349,0.508778
30,0.719762,0.599507,0.598145,0.508946
30,0.713880,0.599815,0.598145,0.509260
30,0.723957,0.599199,0.596976,0.508442
30,0.719062,0.599815,0.599315,0.509596
30,0.726199,0.599507,0.597615,0.509113
30,0.720031,0.599970,0.597819,0.510100
30,0.721716,0.600258,0.597615,0.508610
30,0.723688,0.600258,0.597615,0.509596
30,0.728727,0.600258,0.597398,0.509932
30,0.719206,0.600567,0.598036,0.509596
30,0.723814,0.600258,0.597615,0.508778
30,0.724800,0.600567,0.598567,0.510100
30,0.721716,0.600413,0.597724,0.510100
30,0.714723,0.600104,0.598145,0.510247
30,0.724944,0.600721,0.598254,0.511066
30,0.726055,0.600856,0.598567,0.510751
30,0.721304,0.601318,0.598893,0.512053
30,0.726342,0.600856,0.599694,0.509932
30,0.721017,0.601318,0.599206,0.510583
30,0.722415,0.601318,0.600453,0.510919
30,0.721304,0.601472,0.599097,0.511402
30,0.719062,0.601164,0.599206,0.510919
30,0.718488,0.600721,0.598893,0.511570
30,0.713593,0.601010,0.599886,0.511234
30,0.722272,0.601010,0.600537,0.511402
30,0.719062,0.601164,0.599501,0.511885
30,0.754925,0.602975,0.597398,0.543714
30,0.753795,0.603264,0.597928,0.545351
30,0.758564,0.602223,0.597506,0.544700
30,0.753651,0.602820,0.597724,0.544050
30,0.743717,0.602512,0.599315,0.544364
30,0.751553,0.602223,0.597398,0.544532
30,0.761093,0.602069,0.597289,0.543399
30,0.757022,0.602069,0.597724,0.543546
30,0.751984,0.601915,0.599597,0.544700
30,0.751697,0.601761,0.597085,0.544217
30,0.757722,0.602377,0.597928,0.544532
30,0.752952,0.601915,0.597194,0.543714
30,0.754225,0.601915,0.597194,0.543546
30,0.754494,0.601607,0.599315,0.544700
30,0.756323,0.601607,0.596867,0.543231
30,0.750711,0.601010,0.596650,0.542895
30,0.761218,0.600721,0.596446,0.542895
30,0.753382,0.600856,0.596119,0.543399
30,0.749886,0.600721,0.595698,0.542412
30,0.754082,0.600104,0.597085,0.542727
30,0.758708,0.599970,0.596650,0.542244
30,0.753938,0.599815,0.595807,0.541908
30,0.752396,0.599661,0.595059,0.541908
30,0.755337,0.599661,0.594855,0.541257
30,0.751697,0.599661,0.595059,0.542076
30,0.748756,0.598602,0.594746,0.541089
30,0.757022,0.598602,0.594529,0.540921
30,0.750711,0.598910,0.594855,0.541740
30,0.756735,0.598159,0.594746,0.540606
30,0.761918,0.598313,0.594950,0.540438
30,0.281211,0.881329,0.767333,0.730731
30,0.281627,0.881219,0.767511,0.730731
30,0.279074,0.881219,0.767078,0.731146
30,0.280330,0.881122,0.767078,0.731039
30,0.279866,0.881219,0.768898,0.731146
30,0.280514,0.881440,0.767511,0.731454
